chrom	start	end	length	name	mean.ratio
GL349634	1614087	1614136	50	IR_g1.1_7	0.998630142376076
GL349634	1614138	1614187	50	IR_g1.1_8	0.998517325448599
GL349634	1614189	1614238	50	IR_g1.1_9	0.998607666022925
GL349634	1614240	1614289	50	IR_g1.1_10	0.998410222908996
GL349634	1614291	1614378	88	IR_g1.1_11|PMT_639_1	0.998374179941007
GL349634	1614380	1614429	50	PMT_639_2	0.99873099860339
GL349634	1614431	1614480	50	PMT_639_3	0.998724867512163
GL349634	1614482	1614531	50	PMT_639_4	0.998829820668563
GL349634	1614533	1614582	50	PMT_639_5	0.999075832039585
GL349634	1614584	1614633	50	PMT_639_6	0.999123755799613
GL349634	1614635	1614684	50	PMT_639_7	0.998962646107564
GL349634	1614686	1614735	50	PMT_639_8	0.998853519428331
GL349634	1614737	1614786	50	PMT_639_9	0.998861775542324
GL349634	1614788	1614848	61	PMT_639_10	0.998958143098106
GL349635	106999	107052	54	Control_g92.1_1	0.998528718829697
GL349635	107054	107103	50	Control_g92.1_2	0.99850619260087
GL349635	107105	107159	55	Control_g92.1_3	0.998534575837532
GL349635	108006	108055	50	Control_g92.3_1	0.99843389361741
GL349635	108057	108106	50	Control_g92.3_2	0.998546478840539
GL349635	108108	108157	50	Control_g92.3_3	0.998687507359521
GL349635	108159	108206	48	Control_g92.3_4	0.998799943438506
GL349635	110023	110078	56	Control_g92.2_1	0.998695186307768
GL349635	110080	110129	50	Control_g92.2_2	0.998935291596613
GL349635	110131	110188	58	Control_g92.2_3	0.99905259868577
GL349635	110763	110823	61	Control_g92.4_1	0.998985248503326
GL349635	110825	110874	50	Control_g92.4_2	0.999147365352395
GL349635	110876	110925	50	Control_g92.4_3	0.998782717372304
GL349635	110927	110988	62	Control_g92.4_4	0.998552495382073
GL349635	120593	120644	52	Control_g92.5_1	0.998177439984465
GL349635	120646	120695	50	Control_g92.5_2	0.998009845215607
GL349635	120697	120746	50	Control_g92.5_3	0.997873356634315
GL349635	120748	120797	50	Control_g92.5_4	0.997547996071637
GL349635	120799	120848	50	Control_g92.5_5	0.997381609828938
GL349635	120850	120899	50	Control_g92.5_6	0.996692780403843
GL349635	120901	120950	50	Control_g92.5_7	0.996401121615655
GL349635	120952	121001	50	Control_g92.5_8	0.996165344643453
GL349635	121003	121052	50	Control_g92.5_9	0.996020622336552
GL349635	121054	121103	50	Control_g92.5_10	0.995630912158343
GL349635	121105	121154	50	Control_g92.5_11	0.995947113036376
GL349635	121156	121205	50	Control_g92.5_12	0.996380068266185
GL349635	121207	121256	50	Control_g92.5_13	0.997302263245042
GL349635	121258	121307	50	Control_g92.5_14	0.998112187843856
GL349635	121309	121358	50	Control_g92.5_15	0.998269160420519
GL349635	121360	121409	50	Control_g92.5_16	0.998459754322493
GL349635	121411	121464	54	Control_g92.5_17	0.998745605999933
GL349635	1451565	1451615	51	PMT_499	0.996503928324522
GL349635	1451625	1451675	51	PMT_500	0.997379068825063
GL349635	1451733	1451783	51	PMT_501	0.998930603643506
GL349635	1451837	1451887	51	PMT_502	0.998323694157131
GL349635	1453464	1453514	51	PMT_503	0.998803460049322
GL349635	1453719	1453769	51	PMT_504	0.998706708850859
GL349635	1453815	1453865	51	PMT_505	0.999302161707533
GL349635	1454111	1454169	59	Or_g38.1_1	0.999007508953556
GL349635	1454171	1454220	50	Or_g38.1_2	0.999074501057102
GL349635	1454222	1454271	50	Or_g38.1_3	0.998838241349053
GL349635	1454273	1454322	50	Or_g38.1_4	0.998735612710631
GL349635	1454324	1454373	50	Or_g38.1_5	0.998721515020146
GL349635	1454375	1454424	50	Or_g38.1_6	0.998683748647368
GL349635	1454426	1454475	50	Or_g38.1_7	0.998739458644901
GL349635	1454477	1454526	50	Or_g38.1_8	0.998819322162232
GL349635	1454528	1454577	50	Or_g38.1_9	0.998940074234825
GL349635	1454579	1454628	50	Or_g38.1_10	0.998934706768891
GL349635	1454630	1454679	50	Or_g38.1_11	0.998837237807568
GL349635	1454681	1454730	50	Or_g38.1_12	0.998603631885045
GL349635	1454732	1454781	50	Or_g38.1_13	0.998452719859889
GL349635	1454783	1454843	61	Or_g38.1_14	0.998699435969209
GL349635	1455051	1455100	50	Or_g38.5_1	0.99803595259681
GL349635	1455102	1455141	40	Or_g38.5_2	0.998347843602372
GL349635	1455340	1455389	50	Or_g38.4_1	0.998709540424279
GL349635	1455391	1455439	49	Or_g38.4_2	0.998652959735705
GL349635	1456093	1456151	59	Or_g38.3_1	0.999119787828807
GL349635	1456153	1456212	60	Or_g38.3_2	0.999018640073182
GL349635	1456369	1456421	53	Or_g38.2_1	0.99900984779792
GL349635	1456423	1456472	50	Or_g38.2_2	0.998958035923798
GL349635	1456474	1456527	54	Or_g38.2_3	0.999044504762072
GL349635	1457182	1457247	66	Or_g38.6	0.998787493897603
GL349636	664917	664967	51	PMT_506	0.986840236868713
GL349636	664997	665047	51	PMT_507	0.992215063397386
GL349636	665469	665519	51	PMT_509	0.995742672148024
GL349636	665604	665654	51	PMT_524	0.997226476346272
GL349636	666618	666668	51	PMT_510	0.994109888660384
GL349636	666867	666917	51	PMT_511	0.998861394066314
GL349636	666949	666999	51	PMT_512	0.99852819051177
GL349636	667423	667473	51	PMT_514	0.996105826491918
GL349636	682119	682169	51	PMT_515	0.973912396163828
GL349636	682199	682249	51	PMT_516	0.985688067781882
GL349636	685050	685100	51	PMT_517	0.996699230694337
GL349636	685246	685296	51	PMT_518	0.983733329850362
GL349636	687807	687856	50	Or_g39.4_1	0.997211323063836
GL349636	687858	687909	52	Or_g39.4_2	0.99724419860342
GL349636	690414	690467	54	Or_g39.2_3	0.955123611298161
GL349636	694149	694199	51	PMT_521	0.985095094222214
GL349637	1328558	1328618	61	Control_g94.8_1	0.998210592839071
GL349637	1328620	1328669	50	Control_g94.8_2	0.998383725952385
GL349637	1328671	1328720	50	Control_g94.8_3	0.998293956565265
GL349637	1328722	1328771	50	Control_g94.8_4	0.99660601917524
GL349637	1328773	1328822	50	Control_g94.8_5	0.994205465270703
GL349637	1328824	1328873	50	Control_g94.8_6	0.993835549019925
GL349637	1328875	1328924	50	Control_g94.8_7	0.994867202469166
GL349637	1328926	1328975	50	Control_g94.8_8	0.996546352553757
GL349637	1328977	1329026	50	Control_g94.8_9	0.996692207298826
GL349637	1329028	1329077	50	Control_g94.8_10	0.997073457111181
GL349637	1329079	1329128	50	Control_g94.8_11	0.99751964666647
GL349637	1329130	1329192	63	Control_g94.8_12	0.997829003796387
GL349637	1332443	1332498	56	Control_g94.1	0.998587669208333
GL349637	1337769	1337818	50	Control_g94.3_1	0.998866122849761
GL349637	1337820	1337869	50	Control_g94.3_2	0.998765511024
GL349637	1337871	1337914	44	Control_g94.3_3	0.998416724026152
GL349637	1339729	1339787	59	Control_g94.6_1	0.998640573237151
GL349637	1339789	1339838	50	Control_g94.6_2	0.997980883504706
GL349637	1339840	1339889	50	Control_g94.6_3	0.997468254171313
GL349637	1339891	1339951	61	Control_g94.6_4	0.997236463846743
GL349637	1344982	1345038	57	Control_g94.5_1	0.999046663140293
GL349637	1345040	1345089	50	Control_g94.5_2	0.998845461768096
GL349637	1345091	1345149	59	Control_g94.5_3	0.998747667205813
GL349637	1345351	1345400	50	Control_g94.2_1	0.998956495941175
GL349637	1345402	1345441	40	Control_g94.2_2	0.998903508246958
GL349637	1346365	1346418	54	Control_g94.4_1	0.998984857084868
GL349637	1346420	1346469	50	Control_g94.4_2	0.99900014831758
GL349637	1346471	1346526	56	Control_g94.4_3	0.9990888472238
GL349637	1359870	1359919	50	P450_g62.11_1	0.995017381768086
GL349637	1359921	1359948	28	P450_g62.11_2	0.994484682828376
GL349637	1365860	1365909	50	P450_g62.2_3	0.963918131279818
GL349637	1365911	1365960	50	P450_g62.2_4	0.984382437307743
GL349637	1365962	1366014	53	P450_g62.2_5	0.992916024997761
GL349637	1373469	1373518	50	P450_g62.9_1	0.99804878246071
GL349637	1373520	1373560	41	P450_g62.9_2	0.998749502590227
GL349637	1907595	1907644	50	Control_g25.8_1	0.998354472611927
GL349637	1907646	1907695	50	Control_g25.8_2	0.997859112418397
GL349637	1907697	1907746	50	Control_g25.8_3	0.997561979180996
GL349637	1907748	1907797	50	Control_g25.8_4	0.997442383475812
GL349637	1907799	1907848	50	Control_g25.8_5	0.995241546340708
GL349637	1907850	1907899	50	Control_g25.8_6	0.995009295367085
GL349637	1907901	1907950	50	Control_g25.8_7	0.998320248364801
GL349637	1907952	1908001	50	Control_g25.8_8	0.998288378508703
GL349637	1908003	1908052	50	Control_g25.8_9	0.998218100683805
GL349637	1908054	1908081	28	Control_g25.8_10	0.998451501856419
GL349637	1908193	1908242	50	Control_g25.5_1	0.998998803140725
GL349637	1908244	1908293	50	Control_g25.5_2	0.998962145912296
GL349637	1908295	1908344	50	Control_g25.5_3	0.999009497169454
GL349637	1908346	1908395	50	Control_g25.5_4	0.998986559579974
GL349637	1908397	1908428	32	Control_g25.5_5	0.998979712305702
GL349637	1910370	1910421	52	Control_g25.7_1	0.998704666096552
GL349637	1910423	1910472	50	Control_g25.7_2	0.99867709817763
GL349637	1910474	1910523	50	Control_g25.7_3	0.998671013003406
GL349637	1910525	1910574	50	Control_g25.7_4	0.998924831911978
GL349637	1910576	1910629	54	Control_g25.7_5	0.999189463117713
GL349637	1910721	1910778	58	Control_g25.1_1	0.998678617447921
GL349637	1910780	1910838	59	Control_g25.1_2	0.998344361360683
GL349637	1912237	1912286	50	Control_g25.3_1	0.998837913373115
GL349637	1912288	1912337	50	Control_g25.3_2	0.998857590601394
GL349637	1912339	1912371	33	Control_g25.3_3	0.99908309827961
GL349637	1912509	1912558	50	Control_g25.6_1	0.999142024591134
GL349637	1912560	1912609	50	Control_g25.6_2	0.998988971904218
GL349637	1912611	1912660	50	Control_g25.6_3	0.999005143896223
GL349637	1912662	1912711	50	Control_g25.6_4	0.999004529687837
GL349637	1912713	1912754	42	Control_g25.6_5	0.998950423442052
GL349637	1912931	1912985	55	Control_g25.4_1	0.997711205354935
GL349637	1912987	1913036	50	Control_g25.4_2	0.99688532358294
GL349637	1913038	1913094	57	Control_g25.4_3	0.996739146713142
GL349637	1913598	1913647	50	Control_g25.2_1	0.998642512551547
GL349637	1913649	1913698	50	Control_g25.2_2	0.998881831414239
GL349637	1913700	1913727	28	Control_g25.2_3	0.999006707892304
GL349638	573892	573943	52	Control_g120.1_1	0.988895720940451
GL349638	573945	573997	53	Control_g120.1_2	0.983581470731751
GL349638	574050	574111	62	Control_g120.2_1	0.957977811930776
GL349638	574113	574176	64	Control_g120.2_2	0.967309888383604
GL349638	578239	578288	50	Control_g120.3_1	0.966617731074485
GL349638	578290	578339	50	Control_g120.3_2	0.970467330004848
GL349638	578341	578386	46	Control_g120.3_3	0.98304377004039
GL349638	579236	579291	56	Control_g120.4_1	0.984124686475045
GL349638	579293	579342	50	Control_g120.4_2	0.972353806481636
GL349638	579344	579400	57	Control_g120.4_3	0.975161291560766
GL349638	579484	579533	50	Control_g120.5_1	0.993091932834085
GL349638	579535	579584	50	Control_g120.5_2	0.998010795081675
GL349638	579586	579635	50	Control_g120.5_3	0.998696598550614
GL349638	579637	579663	27	Control_g120.5_4	0.998922119311462
GL349638	1711385	1711439	55	Control_g15.1_1	0.99876656259178
GL349638	1711441	1711490	50	Control_g15.1_2	0.998907632278045
GL349638	1711492	1711541	50	Control_g15.1_3	0.998559977490149
GL349638	1711543	1711592	50	Control_g15.1_4	0.998255975017442
GL349638	1711594	1711649	56	Control_g15.1_5	0.998153620382929
GL349638	1716892	1716943	52	Control_g15.2_1	0.998274344774428
GL349638	1716945	1716994	50	Control_g15.2_2	0.998822539880872
GL349638	1716996	1717045	50	Control_g15.2_3	0.999117913791223
GL349638	1717047	1717096	50	Control_g15.2_4	0.998945818314319
GL349638	1717098	1717147	50	Control_g15.2_5	0.998596545677576
GL349638	1717149	1717198	50	Control_g15.2_6	0.998488273381513
GL349638	1717200	1717249	50	Control_g15.2_7	0.998515564473071
GL349638	1717251	1717300	50	Control_g15.2_8	0.998679978516509
GL349638	1717302	1717351	50	Control_g15.2_9	0.998753219381768
GL349638	1717353	1717402	50	Control_g15.2_10	0.998708647993742
GL349638	1717404	1717453	50	Control_g15.2_11	0.998548788179799
GL349638	1717455	1717504	50	Control_g15.2_12	0.998434759238168
GL349638	1717506	1717555	50	Control_g15.2_13	0.998673937138611
GL349638	1717557	1717606	50	Control_g15.2_14	0.998894577673023
GL349638	1717608	1717657	50	Control_g15.2_15	0.998815003195751
GL349638	1717659	1717708	50	Control_g15.2_16	0.998723846266258
GL349638	1717710	1717759	50	Control_g15.2_17	0.998700433769565
GL349638	1717761	1717810	50	Control_g15.2_18	0.998762081350087
GL349638	1717812	1717861	50	Control_g15.2_19	0.998776873902148
GL349638	1717863	1717912	50	Control_g15.2_20	0.998800310291183
GL349638	1717914	1717963	50	Control_g15.2_21	0.998872594710706
GL349638	1717965	1718014	50	Control_g15.2_22	0.998585858254833
GL349638	1718016	1718065	50	Control_g15.2_23	0.998347932067235
GL349638	1718067	1718116	50	Control_g15.2_24	0.998353963266151
GL349638	1718118	1718167	50	Control_g15.2_25	0.998272566374961
GL349638	1718169	1718218	50	Control_g15.2_26	0.998458833205265
GL349638	1718220	1718269	50	Control_g15.2_27	0.998452547832873
GL349638	1718271	1718320	50	Control_g15.2_28	0.998254706590879
GL349638	1718322	1718374	53	Control_g15.2_29	0.998550335988627
GL349638	2011098	2011147	50	Control_g130.5_1	0.999086478652919
GL349638	2011149	2011198	50	Control_g130.5_2	0.999042175340364
GL349638	2011200	2011234	35	Control_g130.5_3	0.99907677690094
GL349638	2011293	2011342	50	Control_g130.4_1	0.9985891200519
GL349638	2011344	2011393	50	Control_g130.4_2	0.998696714531195
GL349638	2011395	2011420	26	Control_g130.4_3	0.998828232347842
GL349638	2011506	2011561	56	Control_g130.3_1	0.998893634498721
GL349638	2011563	2011619	57	Control_g130.3_2	0.998744399342509
GL349638	2011828	2011888	61	Control_g130.12_1	0.999148810748425
GL349638	2011890	2011939	50	Control_g130.12_2	0.999018979646786
GL349638	2011941	2011990	50	Control_g130.12_3	0.998893709750888
GL349638	2011992	2012054	63	Control_g130.12_4	0.998792534142977
GL349638	2014235	2014295	61	Control_g130.8_1	0.999074947971254
GL349638	2014297	2014346	50	Control_g130.8_2	0.999118059252672
GL349638	2014348	2014409	62	Control_g130.8_3	0.999076532513858
GL349638	2015510	2015559	50	Control_g130.6_1	0.999102193070744
GL349638	2015561	2015610	50	Control_g130.6_2	0.998855830666027
GL349638	2015612	2015653	42	Control_g130.6_3	0.99845790564146
GL349638	2016014	2016036	23	Control_g130.1	0.995096768078881
GL349638	2016893	2016939	47	Control_g130.2	0.999157497980904
GL349638	2016993	2017046	54	Control_g130.7_1	0.999117769210479
GL349638	2017048	2017097	50	Control_g130.7_2	0.997375433472686
GL349638	2017099	2017154	56	Control_g130.7_3	0.997137435979943
GL349638	2017492	2017541	50	Control_g130.11_1	0.998643683318744
GL349638	2017543	2017592	50	Control_g130.11_2	0.998862591688256
GL349638	2017594	2017643	50	Control_g130.11_3	0.998951092563703
GL349638	2017645	2017695	51	Control_g130.11_4	0.998808383637897
GL349638	2018642	2018703	62	Control_g130.9_1	0.999080124695135
GL349638	2018705	2018754	50	Control_g130.9_2	0.998700622043189
GL349638	2018756	2018819	64	Control_g130.9_3	0.998595416651532
GL349638	2018901	2018950	50	Control_g130.10_1	0.998972224546468
GL349638	2018952	2019001	50	Control_g130.10_2	0.999100357785456
GL349638	2019003	2019052	50	Control_g130.10_3	0.999047696418765
GL349638	2019054	2019092	39	Control_g130.10_4	0.99912640130623
GL349639	1433256	1433306	51	PMT_547	0.998251965369918
GL349639	1433555	1433605	51	PMT_548	0.999074682163744
GL349639	1434250	1434300	51	PMT_549	0.998527186438321
GL349639	1434310	1434360	51	PMT_550	0.998777447718966
GL349639	1434438	1434488	51	PMT_551	0.999336912134119
GL349639	1434547	1434597	51	PMT_552	0.99874691113291
GL349639	1435104	1435154	51	PMT_553	0.9991509877905
GL349639	1436061	1436111	51	PMT_554	0.998727214530348
GL349639	1436184	1436233	50	Or_g47.1_1	0.998617819731082
GL349639	1436235	1436284	50	Or_g47.1_2	0.998571145274864
GL349639	1436286	1436335	50	Or_g47.1_3	0.998337539294221
GL349639	1436337	1436386	50	Or_g47.1_4	0.99836406872176
GL349639	1436388	1436437	50	Or_g47.1_5	0.998681296815656
GL349639	1436439	1436488	50	Or_g47.1_6	0.998715911452962
GL349639	1436490	1436539	50	Or_g47.1_7	0.998553015835215
GL349639	1436541	1436590	50	Or_g47.1_8	0.998618829982948
GL349639	1436592	1436641	50	Or_g47.1_9	0.998738798507559
GL349639	1436643	1436692	50	Or_g47.1_10	0.998972633047075
GL349639	1436694	1436743	50	Or_g47.1_11	0.998975576349268
GL349639	1436745	1436794	50	Or_g47.1_12	0.998985396857888
GL349639	1436796	1436845	50	Or_g47.1_13	0.998963618007069
GL349639	1436847	1436896	50	Or_g47.1_14	0.998799414458489
GL349639	1436898	1436940	43	Or_g47.1_15	0.998779437708268
GL349639	2081704	2081753	50	Or_g67.5_1	0.998871110283576
GL349639	2081755	2081781	27	Or_g67.5_2	0.998902434074161
GL349639	2083239	2083289	51	Or_g67.4_1	0.998787246131295
GL349639	2083291	2083343	53	Or_g67.4_2	0.998963954251609
GL349639	2083712	2083764	53	Or_g67.3_1	0.999082894246629
GL349639	2083766	2083820	55	Or_g67.3_2	0.998890309960301
GL349639	2084384	2084443	60	Or_g67.1_1	0.997723346060556
GL349639	2084445	2084494	50	Or_g67.1_2	0.99807402697842
GL349639	2084496	2084545	50	Or_g67.1_3	0.997985561090874
GL349639	2084547	2084596	50	Or_g67.1_4	0.995520170074198
GL349639	2084598	2084647	50	Or_g67.1_5	0.995537652186445
GL349639	2084649	2084698	50	Or_g67.1_6	0.997756446240717
GL349639	2084700	2084749	50	Or_g67.1_7	0.998050232333599
GL349639	2084751	2084800	50	Or_g67.1_8	0.998147935423215
GL349639	2084802	2084851	50	Or_g67.1_9	0.998041762138727
GL349639	2084853	2084902	50	Or_g67.1_10	0.998228857293881
GL349639	2084904	2084953	50	Or_g67.1_11	0.998489245689873
GL349639	2084955	2085004	50	Or_g67.1_12	0.998649285749417
GL349639	2085006	2085066	61	Or_g67.1_13	0.998577267629643
GL349639	2085324	2085374	51	PMT_603	0.990230078426748
GL349639	2085466	2085516	51	PMT_602	0.993000901574325
GL349639	2085636	2085686	51	PMT_601	0.997132961774493
GL349639	2086247	2086297	51	PMT_600	0.993559834136943
GL349639	2086321	2086371	51	PMT_599	0.992644790869814
GL349639	2093943	2093995	53	Or_g7.3_1	0.983358067928216
GL349639	2093997	2094051	55	Or_g7.3_2	0.993400852132287
GL349639	2094678	2094727	50	Or_g7.1_1	0.996362881810672
GL349639	2094729	2094778	50	Or_g7.1_2	0.99504715685086
GL349639	2094780	2094829	50	Or_g7.1_3	0.993066818940546
GL349639	2094831	2094880	50	Or_g7.1_4	0.990078499681596
GL349639	2094882	2094931	50	Or_g7.1_5	0.989428478879434
GL349639	2094933	2094982	50	Or_g7.1_6	0.967289435333838
GL349639	2095239	2095288	50	Or_g7.1_12	0.957744332865281
GL349639	2095290	2095330	41	Or_g7.1_13	0.964865912470091
GL349640	436699	436748	50	Control_g106.3_1	0.998073013561026
GL349640	436750	436799	50	Control_g106.3_2	0.998481691828348
GL349640	436801	436838	38	Control_g106.3_3	0.998870282849801
GL349640	436921	436974	54	Control_g106.6_1	0.999042351894357
GL349640	436976	437025	50	Control_g106.6_2	0.99891797587103
GL349640	437027	437076	50	Control_g106.6_3	0.998626368115177
GL349640	437078	437127	50	Control_g106.6_4	0.998571191987538
GL349640	437129	437184	56	Control_g106.6_5	0.998807651341611
GL349640	438884	438934	51	Control_g106.5_1	0.998658440510492
GL349640	438936	438985	50	Control_g106.5_2	0.998686259517912
GL349640	438987	439036	50	Control_g106.5_3	0.998874659804264
GL349640	439038	439087	50	Control_g106.5_4	0.998920005344902
GL349640	439089	439140	52	Control_g106.5_5	0.998762733691367
GL349640	439259	439308	50	Control_g106.4_1	0.998807313413388
GL349640	439310	439359	50	Control_g106.4_2	0.998970739151604
GL349640	439361	439410	50	Control_g106.4_3	0.998885745259225
GL349640	439412	439461	50	Control_g106.4_4	0.998843332435798
GL349640	439463	439506	44	Control_g106.4_5	0.998835614922748
